# source_api_id	status	crystal_refs	notes
core/graph.py::method::Graph.patch_object	missing	-	baseline
core/graph.py::method::Graph.propose_patch	missing	-	baseline
core/graph.py::method::Graph.query	missing	-	baseline
core/graph.py::method::Graph.reject_patch	missing	-	baseline
core/graph.py::method::Graph.relations	missing	-	baseline
core/graph.py::method::Graph.remove_object	missing	-	baseline
core/graph.py::method::Graph.remove_relation	missing	-	baseline
core/graph.py::method::Graph.remove_sink	missing	-	baseline
core/graph.py::method::Graph.replayed_ids	missing	-	baseline
core/graph.py::method::Graph.sink_statuses	missing	-	baseline
core/graph.py::method::Graph.store	missing	-	baseline
core/graph.py::method::Object.to_dict	missing	-	baseline
core/graph.py::method::Relation.to_dict	missing	-	baseline
core/graph_store.py::class::ChainMatch	missing	-	baseline
core/graph_store.py::class::GraphStore	missing	-	baseline
core/graph_store.py::class::InMemoryGraphStore	missing	-	baseline
core/graph_store.py::method::GraphStore._extend_chain_match	missing	-	baseline
core/graph_store.py::method::GraphStore.all_objects	missing	-	baseline
core/graph_store.py::method::GraphStore.all_patches	missing	-	baseline
core/graph_store.py::method::GraphStore.all_relations	missing	-	baseline
core/graph_store.py::method::GraphStore.clear	missing	-	baseline
core/graph_store.py::method::GraphStore.close	missing	-	baseline
core/graph_store.py::method::GraphStore.find_objects	missing	-	baseline
core/graph_store.py::method::GraphStore.find_objects_in_types	missing	-	baseline
core/graph_store.py::method::GraphStore.find_relations	missing	-	baseline
core/graph_store.py::method::GraphStore.get_object	missing	-	baseline
core/graph_store.py::method::GraphStore.get_patch	missing	-	baseline
core/graph_store.py::method::GraphStore.get_relation	missing	-	baseline
core/graph_store.py::method::GraphStore.match_chain	missing	-	baseline
core/graph_store.py::method::GraphStore.neighborhood	missing	-	baseline
core/graph_store.py::method::GraphStore.put_object	missing	-	baseline
core/graph_store.py::method::GraphStore.put_patch	missing	-	baseline
core/graph_store.py::method::GraphStore.put_relation	missing	-	baseline
core/graph_store.py::method::GraphStore.remove_object	missing	-	baseline
core/graph_store.py::method::GraphStore.remove_patch	missing	-	baseline
core/graph_store.py::method::GraphStore.remove_relation	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.__init__	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.all_objects	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.all_patches	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.all_relations	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.clear	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.get_object	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.get_patch	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.get_relation	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.put_object	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.put_patch	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.put_relation	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.remove_object	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.remove_patch	missing	-	baseline
core/graph_store.py::method::InMemoryGraphStore.remove_relation	missing	-	baseline
core/ids.py::class::IDGen	missing	-	baseline
core/ids.py::function::_suffix_num	missing	-	baseline
core/ids.py::function::_ulid	missing	-	baseline
core/ids.py::method::IDGen.__init__	missing	-	baseline
core/ids.py::method::IDGen.event	missing	-	baseline
core/ids.py::method::IDGen.frame	missing	-	baseline
core/ids.py::method::IDGen.object	missing	-	baseline
core/ids.py::method::IDGen.patch	missing	-	baseline
core/ids.py::method::IDGen.relation	missing	-	baseline
core/ids.py::method::IDGen.reseed_from_events	missing	-	baseline
core/ids.py::method::IDGen.run	missing	-	baseline
core/patch.py::class::Patch	missing	-	baseline
core/patch.py::const::PATCH_OPS	missing	-	baseline
core/patch.py::method::Patch.to_dict	missing	-	baseline
core/view.py::class::View	missing	-	baseline
core/view.py::function::_object_root	missing	-	baseline
core/view.py::method::View.__init__	missing	-	baseline
core/view.py::method::View.events	missing	-	baseline
core/view.py::method::View.objects	missing	-	baseline
core/view.py::method::View.relations	missing	-	baseline
errors.py::class::ActiveGraphError	missing	-	baseline
errors.py::class::ConfigurationError	missing	-	baseline
errors.py::class::ExecutionError	missing	-	baseline
errors.py::class::MissingOptionalDependency	missing	-	baseline
errors.py::class::PackError	missing	-	baseline
errors.py::class::PatternError	missing	-	baseline
errors.py::class::RegistrationError	missing	-	baseline
errors.py::class::ReplayError	missing	-	baseline
errors.py::class::StorageError	missing	-	baseline
errors.py::const::DOCS_BASE_URL	missing	-	baseline
errors.py::const::GITHUB_NEW_ISSUE_URL	missing	-	baseline
errors.py::function::_indent_continuation	missing	-	baseline
errors.py::function::internal_bug_fields	missing	-	baseline
errors.py::method::ActiveGraphError.__init__	missing	-	baseline
errors.py::method::ActiveGraphError.__str__	missing	-	baseline
errors.py::method::ActiveGraphError._format	missing	-	baseline
errors.py::method::ActiveGraphError.doc_url	missing	-	baseline
errors.py::method::ActiveGraphError.is_structured	missing	-	baseline
errors.py::method::MissingOptionalDependency.__init__	missing	-	baseline
frame.py::class::Frame	missing	-	baseline
llm/anthropic.py::class::AnthropicProvider	missing	-	baseline
llm/anthropic.py::function::_classify_provider_exception	missing	-	baseline
llm/anthropic.py::function::_extract_text	missing	-	baseline
llm/anthropic.py::function::_extract_tool_calls	missing	-	baseline
llm/anthropic.py::function::_message_to_anthropic	missing	-	baseline
llm/anthropic.py::function::_pricing_for	missing	-	baseline
llm/anthropic.py::function::_retry_after_seconds	missing	-	baseline
llm/anthropic.py::method::AnthropicProvider.__init__	missing	-	baseline
llm/anthropic.py::method::AnthropicProvider._client	missing	-	baseline
llm/anthropic.py::method::AnthropicProvider.complete	missing	-	baseline
llm/anthropic.py::method::AnthropicProvider.count_tokens	missing	-	baseline
llm/anthropic.py::method::AnthropicProvider.estimate_cost	missing	-	baseline
llm/anthropic.py::method::AnthropicProvider.recognizes_model	missing	-	baseline
llm/anthropic.py::method::AnthropicProvider.supports_native_structured_output	missing	-	baseline
llm/cache.py::class::CachedEntry	missing	-	baseline
llm/cache.py::class::LLMCache	missing	-	baseline
llm/cache.py::function::_response_from_event_payload	missing	-	baseline
llm/cache.py::method::LLMCache.__init__	missing	-	baseline
llm/cache.py::method::LLMCache.__len__	missing	-	baseline
llm/cache.py::method::LLMCache.from_events	missing	-	baseline
llm/cache.py::method::LLMCache.get	missing	-	baseline
llm/cache.py::method::LLMCache.has	missing	-	baseline
llm/cache.py::method::LLMCache.record	missing	-	baseline
llm/embedding.py::class::EmbeddingProvider	missing	-	baseline
llm/embedding.py::class::HashEmbeddingProvider	missing	-	baseline
llm/embedding.py::method::EmbeddingProvider.embed	missing	-	baseline
llm/embedding.py::method::HashEmbeddingProvider.__init__	missing	-	baseline
llm/embedding.py::method::HashEmbeddingProvider._embed_one	missing	-	baseline
llm/embedding.py::method::HashEmbeddingProvider.embed	missing	-	baseline
llm/embedding_cache.py::class::CachedEmbedding	missing	-	baseline
llm/embedding_cache.py::class::EmbeddingCache	missing	-	baseline
llm/embedding_cache.py::function::hash_embedding_request	missing	-	baseline
llm/embedding_cache.py::method::EmbeddingCache.__init__	missing	-	baseline
llm/embedding_cache.py::method::EmbeddingCache.__len__	missing	-	baseline
llm/embedding_cache.py::method::EmbeddingCache.from_events	missing	-	baseline
llm/embedding_cache.py::method::EmbeddingCache.get	missing	-	baseline
